Grande Otelo	Macunaima	1969
Chris Burke	The Bridge	2007
Alfredo Varelli	Non vogliamo morire	1954
Elio Pandolfi	Scanzonatissimo	1963
Claire Anderson	The Price of Applause	1918
Jeong-sun Hwang	Six Daughters	1967
Erna Santoso	Penakluk srigala	1983
Juan Falcon	Campo minado, nadie vuelve intacto	2000
Gyula Margittai	A tizennegyedik	1920
Bimal Jayakodi	Sakkarang	2015
Lila Andres	Jubilej gospodina Ikla	1955
Mylene Gouarne	Les contes de La Fontaine	1980
Aleksey Vanin	Okraina	1998
Siu-Ying Ma	Zuan shi da jie an	1967
La Yang	The Slave Girl	1979
Rashmi Sharma	Jai Jawan Jai Makan	1971
Norman Mitchell	Room 36	2005
Renato Consorte	Good Morning, Eternity	2010
Alan McHugh	Wild Country	2005
Rufe Davis	Gangs of Sonora	1941
Toto Bissainthe	The Man on the Shore	1993
Eloise Chatillon	Tu es si jolie ce soir	2014
Marion Mack	The Carnival Girl	1926
Harald Madsen	Blinde Passagiere	1936
Kristina Kasten	Huli sa akto	2001
Pei-Ying Lo	Si nian er ban	1982
Juci Boyda	A dollarneni	1917
Nandha	Urchagam	2007
Paul Chang Chung	Hai yan	1974
Zoren Legaspi	Nag-aapoy na laman	2000
Said Naciri	Sara	2013
Juan Gallardo	Sabor a mi	1988
Enrique Ponton	Capulina vs. The Mummies (The Terror of Guanajuato)	1973
Yeong-ae Kim	Who Knows This Pain?	1979
Charles Sellon	Painted Ponies	1927
Mai Haryu	Oyafukou yakusha	2017
Parviz Parastui	Diar-e asheghan	1984
Nini Marshall	Hay que educar a Nini	1940
Santa Ariki	Tokyo no bus girl	1958
Sylvia Kleoniki	Panopticon	2015
Andrey Fedortsov	Eger	2004
Fan Chiang	Feng chen xia quan	1953
Masami Tsukioka	Kubiuri gonzo	1928
Koichi Katsuragi	Namida no oyako	1923
Angelo Brandini	Doutores da Alegria	2005
Billy Bennett	Almost a Gentleman	1938
T.K.S. Chandran	Amman Koil Kizhakkaalae	1986
Mauricio Dayub	Los espiritus patrioticos	1989
Jing Hu	We Are Family	2006
Kirill Ulyanov	Belyy gorod	2006
Raul Padilla	Mecanica Mexicana	1995
Ramon 'Bong' Revilla Jr.	Buhay mo'y buhay ko rin	1997
Aiko Mimasu	This Greedy Old Skin	1960
Leela Chitnis	Manorama	1944
Mario Amaya	La cueva de Ali-Baba	1954
Don Arrup	Hamlet, Prince of Denmark	1997
Mary Lee	Song of Nevada	1944
Nargis	Anokha Pyar	1948
Jayakumar Parameshwaran Pillai	Nadan Pennum Natupramaniyum	2000
Svetlana Yancheva	Ave	2011
Carlos Villatoro	Tribu	1935
Rick Cluchey	The Impossible Itself	2010
Chae-young Han	The Influence	2010
Steve Wall	My Foolish Heart	2018
Abdel Halim Alqalaawy	Eternal Glory	1937
Tatsuya Hamaguchi	Kashin no sasoi	1971
William Quinn	Table Top Ranch	1922
Peter Carlberg	Stig Wennerstrom - Spion i kallt krig	2017
Tim Martinez Parker	Less Human Than Human	2018
Carl Mittermayr	Der Schmuggler und sein Weib	1919
Terezie Brzkova	Cerni myslivci	1945
J.M. Kerrigan	Under Suspicion	1930
Jagapathi Babu	Pelli Pandheri	1998
Paul Gegauff	Pleasure Party	1975
Bo-eun Choi	Over the Rainbow	2002
Alice Hetsey	Die Rosenkreuzer	1922
Annette Jean	Snowdrift	1923
Johannes Buzalski	Weil du arm bist, mut du fruher sterben	1956
Mohan Choti	Been Ka Jadoo	1963
Bobby Yip	Shen tan Mo Lu	1994
Gholam-Hossein Lotfi	Hoboot	1994
Ladislav Bohac	Lucie	1963
Ameeta	Kabhi Dhoop Kabhi Chhaon	1971
Ken Utsui	Shiawasa nara te o tatake	1964
Mehtap Bayri	Mevsim cicek acti	2012
Hachiro Oka	The Invisible Swordsman	1970
Thikkurisi Sukumaran Nair	Oru Muthassi Katha	1988
Thikkurisi Sukumaran Nair	Padmavyooham	1973
Mimika Luca	Ne shtepine tone	1979
Hin-Chau Fung	Shenbian Xia	1936
Denjiro Okochi	Chushingura (Go)	1939
Pui-San Auyeung	The Roving Swordsman	1983
Tony Arnaldo	Sarung-banggi	1947
Ayu Kiyokawa	Sexy Battle Girls	1986
Issaka Sawadogo	The Paradise Suite	2015
Lun Chia	Magnum Thunderbolt	1985
Gary Johnson	I Am Gary Johnson	2018
Frank Mills	House of Cards	1917
Mary Montiel	Santo and the Vengeance of the Mummy	1971
Zakir Hussain	Coffee with D	2017
Gene Tootle	Tainted	1987
Gwen Somers	Anthony's Desire	1993
Severin-Mars	The Tenth Symphony	1918
Seiyo Uchino	Kainan 1890	2015
Susan Brinkley	Death Riders	1994
Ross Thompson	The Wanderer	1974
Ashraf Abdel Ghafour	The Madness of Youth	1975
Jessica Gill	Sacracide	2017
Murali Mohan	Maavullo Manashivudu	1979
Jose Bardina	Bodas de papel	1979
Hermann Picha	Kaschemmenadel	1921
Hisaya Morishige	Hadaka no juyaku	1964
Haitao Du	Hee Travels	2010
Tina Ambani	Souten	1983
Hamid Arief	Ali Baba	1974
Geetha	Yuvathurki	1996
Jack McDonald	The Flame of the Yukon	1926
Krystyna Kolodziejczyk	Casus belli	2003
Jorge Navarro	Suertuda gloria	2003
Joachim Dietmar Mues	Schlaraffenland	1995
Frankie Lam	The Merger	2015
Joyraj Bhattacharya	Land of Cards	2012
Ding Arraza	The Wild Grease ... Wild and Riotous	1978
Kazu Itsuki	Hitozuma furin: Nokezoru	1996
Sivakarthikeyan	Kedi Billa Killadi Ranga	2013
Poul Reichhardt	Taxa K 1640 efterlyses	1956
Adam Szirtes	Szines tintakrol almodom	1980
Marc Bodnar	Ah! La libido	2009
Safak Sezer	Kolpacino: Bomba	2011
Gladys Walton	High Heels	1921
Sandhya	Dishyum	2006
Yukio Someno	Little Things Means a Lot	1981
Petur Einarsson	Veiiferin	1980
Hadrian Maria Netto	Seine Freundin Annette	1931
Henry A. Barrows	The Veiled Mystery	1920
Didi Petet	Rebo & Robby	1990
Carlo Giudice	Odore di spigo	1990
Randle Ayrton	High Seas	1929
Ervin Renard	The Cowboy Cop	1926
Ingeborg Konrad	Der Einzug des Rokoko ins Inselreich der Huzzis	1989
Max Berliner	Cacique Bandeira	1975
Yannis Stankoglou	Desma aimatos	2012
Joao Afonso	CoraSons	2012
Florence Lynn	Land of My Fathers	1921
Paul Moore	What Goes Around Comes Around	2017
Carrie Montgomery	The Bondage Master	1998
Daniel Cohn-Bendit	Ziemlich beste Gegner	2016
Michael Sopkiw	2019: After the Fall of New York	1983
Kirsten Walther	The Olsen Gang Sees Red	1976
Marvin Gaye	The Day the Music Died	1977
Zaky Fateen Abdel Wahab	La violence et la derision	2004
Gabriel Signoret	La lecon du gouffre	1913
Dayahang Rai	Lappan Chhappan	2017
Arun Bakshi	Kuch To Gadbad Hai	2004
Pancho Cordova	Don Herculano enamorado	1975
Via Veloso	Sabayan sa laban	2002
Kinichi Kusumi	Onna bengoshi: Shuchi naburi	1996
Suna Pekuysal	Afilli delikanlilar	1964
Babu Antony	Adanga Maru	2018
Thunyaluk Rarchatha	Plook mun kuen ma kah 4	1994
Yogeeta Bali	Mr. X	1987
Ranko Sawa	Shirobara wa sakedo	1937
Charles Bryant	Out of the Fog	1919
Yiannis Papadopoulos	Myths	2017
Therese Kolb	Le crime du Bouif	1922
Manuela Oyarzun	Dios Me Libre	2011
Dilma Loes	Vida e Gloria de um Canalha	1970
Jamshid Hashempur	Toofan's strike	1994
Jeyan Mahfi Tozum	O kadinlardan biri	1985
Jozef Wegrzyn	Uroda zycia	1921
Kae Minami	Tokyo Skin	1996
Donny Sunjoyo	Dunia Mereka	2006
Jean De Briac	Feu mon oncle	1930
Vadim Andreev	Tvoya volya, Gospodi!	1993
Jesse C. Boyd	The Wanderers	2013
Kunihiro Matsumura	Kimi wo wasurenai	1995
Roppa Furukawa	These Foolish Times II	1947
C. Denier Warren	Captain's Orders	1937
Yukiko Tachibana	Maruhi jokosei boko-ma	1976
Peter Burns	The Vixens	1969
Oleg Garkusha	Ya tozhe khochu	2012
Jose Campos	Llama un tal Esteban	1960
Irina Dinescu	Sindromul Timisoara	2004
Kiyotaka Nanbara	The Most Terrible Time in My Life	1993
Aleksandra Rebenok	Sunday	2019
Azeez	Stalin Sivadas	1999
Angelica Cuevas Portilla	L'avenir appartient a ceux qui se soulevent tot	2016
Michel Le Paire	Flash Love	1968
Rogelio de la Rosa	Katarungan	1940
Kayoko Sugi	Michi no sex	1979
Kayoko Sugi	Into shojo no kokuhaku	1977
Marguerite Gale	The Hand Invisible	1919
Boris Novikov	Pavlukha	1963
Rodney Wiseman	Broken Faith	2012
Lorena Koto	Make the Last Wish	2009
Jiri Adamira	Pribeh lasky a cti	1978
Ivan Ivanov	Stenata	1984
Rusty Whitener	Season of Mysteries	2018
Patricia Manning	The Hideous Sun Demon	1958
Genelle Cherie	Trapped	1966
Ahmed Maher	Saffah Karmouz	1987
Hiralal	Laila	1954
Alex Froilan	Operation: Antonio Luna	1969
Somany Na	Le chemin	2017
Annemarie Steinsieck	The Mysterious Mister X	1936
Giancarlo Fantini	A due passi dal confine	1961
Melih Selcuk	Sadakat	2016
Mumtaz Alpaslan	Olesiye sevmek	1987
Dante Oliver	The Good, the Wild, and the Beauty	1971
Rinchen Khangdo Choegyal	The Tibetans. A Life in Exile	2007
Leo Gorcey	Crazy Over Horses	1951
August Schmolzer	Wolfgang A. Mozart	1991
Viktor Starcic	Nevjera	1953
Jagdish Sethi	Namaste	1943
Miguel Gomez Bao	Amalia	1936
Yim Lai Cheng	The Woman Behind	1995
Titina De Filippo	The Lucky Five	1952
Harshika Poonacha	... Re: yakshaprashne	2016
Nonie Buencamino	The Rapture of Fe	2009
Yuan Lu	The Red Candle That Is Shedding Tears	1983
Saswata Chatterjee	Hatey Roilo Pistol	2011
Ebrahim Fakhar	Sakhreye Siah	1973
Maurice Escande	Tout va tres bien madame la marquise	1936
Sidney Fox	The Bad Sister	1931
Olive Trevor	The Other Man's Wife	1919
Beibei Jin	A Busy Night	2016
Zoltan Bezeredy	Hamlet 360	2017
Richard Blood	The Funks	2016
Ugur Guclu	Aci yillar	1968
Andreas Lechner	The Promotion	2014
Dharmavarapu Subramanyam	Guri	2004
Ulvi Alacakaptan	Postaci	1984
Norman Mikeal Berketa	A Taste of Jupiter	2005
David Powell	Gloria's Romance	1916
Soji Kiyokawa	Nabeshima kaibyou den	1949
Bo Ji	Just Try Me	2012
Katerina Gogou	Oi gynaikes theloun xylo	1962
Hideko Takamine	Carmen Comes Home	1951
Ruggero Barni	Boccaccesca	1928
Gladys Jennings	The Loves of Colleen Bawn	1924
John Lodge	The Witchmaker	1969
Mala Aravindan	Karimbu	1984
Mala Aravindan	Prabhuvinte Makkal	2012
Yeong-hie Na	Janusui bulggot yeoja	1987
Rosemarie de Vera	Vendetta	1982
Youssef Chaban	Miramar	1969
Tomoko Hamakawa	Hoshikage no hatoba	1968
Sora Amamiya	Blame!	2017
Zena Keefe	Marooned Hearts	1920
Mari Carmen Prendes	Las siete vidas del gato	1971
Evelyn McCabe	A Song for Tomorrow	1948
Noboru Kiritachi	Furusato no uta	1936
Tif Luckenbill	Cry Funny Happy	2003
Chris Attoh	Flower Girl	2013
Kate Lester	One Week of Love	1922
Ketty Irani	Naya Nasha	1973
Shoni Alysse Cook	Dark Winter	2018
Thomas Piper	Zwei wie wir... und die Eltern wissen von nichts	1966
Takeshi Ito	Swapping Night: Kikenna Tawamure	2002
Markku Maalismaa	Vares: The Path of the Righteous Men	2012
Aurora Salve	Target: Maganto	1988
Denis Nikiforov	Greshnaya lyubov	1997
Reikichi Kawamura	Ano oka koete	1951
Sarsi Emmanuelle	Yvonne	1985
Mariquita Gallegos	Los vampiros los prefieren gorditos	1974
William Rubin	Art in our Time: Toward a New Museum of Modern Art	2002
Akira Takahashi	Nikuyoku no hirusagari	1977
Jeet	Priyotama	2006
Rosa Del Rosario	Mag-inang ulila	1951
Linda Stirling	Sheriff of Sundown	1944
Erzsebet Kutvolgyi	Misi Mokus kalandjai	1984
Paravoor Bharathan	Aromalunni	1972
Hisako Tsukuba	Umi kara kita nagaremono	1960
Vladimir Vysotskiy	Edinstvennaya	1976
Phyllis Ciafone	GPS	2010
Lokesh Gupte	Premsutra	2013
Nan Chiang	Yan zi dao	1961
Jordi Costa	El traje de Superman	2017
Rebecca Butterworth	Summer Eleven	2010
Denis Smith	Nightslave	1988
Soheir El-Morshidy	The Postman	1968
Sa-rang Kim	Sexy Teacher	2006
Kostas Kleftogiannis	Psyhi vathia	2009
Sasha Montenegro	Rumbera, caliente	1989
Marguerite Templey	Roses noires	1935
Jeanne Carmen	The Monster of Piedras Blancas	1959
Fragiskos Manelis	To nisi ton peirasmon	1961
Ike Fernando	Hostage... Hanapin si Batuigas!	1977
Pimchanok Leuwisetpaiboon	Back to the 90s	2015
Jing Fang	Ma ma shi yi sui	1981
Imad Hamdi	The Falcon	1950
Claudia Gomez	Packets of Cocaine	1997
Margaret Tu Chuan	Jiao feng ye yu	1960
Jose Quaglio	Uno dei tre	1972
Stuart Dienn	TINA (TwentyEighteen)	2018
Donald MacBride	The Daring of Diana	1916
Jorge Estregan	Manila Kingpin: The Asiong Salonga Story	2011
Pablo Rago	El jugador	2016
Thea Sandten	Ein Tropfen schwarzes Blut	1919
Chun Yang	The Golden Lotus	1974
Amrita Singh	Saaheb	1985
Ivaylo Geraskov	Harakteristika	1985
Rafael Del Toro	Dos rancheros de cuidado	1998
Pankaj	Aankhon Aankhon Mein	1972
James Jim-Si Ha	Ying hung yan mat	2001
Siddique	Cheppadividya	1992
Siddique	Mikhael	2019
Micky Damremont	L'article 382	1934
Janice Jurado	Joaquin Bordado	1988
Marian Geisberg	Unknown Hour	2009
Ashley Blankenship	Gender Bender	2016
Victoria Astor	Hot Skin, Cold Cash	1965
Richard Murdoch	I Thank You	1941
Rezija Kalnina	Good Hands	2001
Nelly Montiel	Canta y no llores...	1949
Long Mejia	Cass & Cary: Who Wants to Be a Billionaire?	2002
Fiona Gelin	Parole de flic	1985
Christoph M. Ohrt	Over My Dead Body	1995
Elio Steiner	Colpi di timone	1942
Mary Charleson	Sealed Lips	1915
Jules Berry	Mon coeur et ses millions	1931
Yoko Benisawa	Jinsei gekijo	1936
John Brody	Crucifix Wizard	2008
Deepak Tijori	Santaan	1993
M. Ismail	Pheray	1949
Phoebe Nicholls	Mari	2018
Shaheem Ali	Ring of Honor Bound by Honor - ROH Champions vs. Bullet Club	2018
Adriano Pappalardo	A tu per tu	1984
Andrew Osburn	My Angel	2010
Josephine Griffin	Shop Spoiled	1954
Zsa Zsa Padilla	Bote, dyaryo, garapa	1989
Kunling Zhou	Long feng hua zhu	1952
Reza Beyk Imanverdi	The Prostitute	1969
Jo Ichimura	Kodane iriyo: Onaka kashimasu	1977
Tung Ng	Dial 999 for 24-Hour Murder Case	1961
Nalini	Anjan Hai Koyee	1969
Raogopalrao	Bhakta Kannappa	1976
Pierre Stephen	La sonnette d'alarme	1935
Maxime Le Flaguais	Piche: entre ciel et terre	2010
Aurore Laloy	Le pantin	2016
Baris Basar	Destere	2008
Ricardo Bauleo	Simplemente una rosa	1971
Pascual Garcia Pena	Suerte te de Dios	1961
Edmundo Arizpe	Los mecanicos ardientes	1985
Charles Belmont	The Four Days of Naples	1962
Wiebke Knickrehm	Der Indianer	1988
Jun Xia	Dancing	1999
Brady Roberts	Nightwing: Prodigal	2014
Sathaar	Jungle Ki Chandni	1992
William Ryno	Hard-Hittin' Hamilton	1924
Isaac Fields	The Red, White, and Black	1970
Dev Prayag Hari	Face 2 Face	2012
Elaine Miles	Fishing Naked	2015
Wai-Man Fung	Lang xin ru tie	1954
Deniz Erkanat	Tuzak	1973
William Russell	Hobbs in a Hurry	1918
Harald Dietl	Tischlein, deck dich	1956
Igor Guzun	Tango nad propastyu	1997
Werner Funck	Die Gesunkenen	1919
Polly Ling-Feng Shang-Kuan	The Brave and the Evil	1971
Ram Pothineni	Devadasu	2006
Diana Decker	Is Your Honeymoon Really Necessary	1953
Nance O'Neil	Princess Romanoff	1915
Esref Kolcak	Ruler of the Nights	1963
Miri Bohadana	Lemon Popsicle: The Party Goes On	2001
Xan das Bolas	Escala en Hi-Fi	1963
Mui Mui Lam	Ruyi Jinxang	1938
Jose Maria Linares-Rivas	Las tres perfectas casadas	1953
Mohamed Mamdouh	Sons of Rizk 2	2019
Rene Creste	Dernier amour	1916
Jun'ichi Ishida	Ji dao zhui zong	1991
Giorgio Fini	Il piu forte amore	1919
William Courtenay	The Hunting of the Hawk	1917
Berlanti Abdel Hamid	A Fugitive from Love	1957
Yossi Klein Halevi	Body and Soul: The State of the Jewish Nation	2014
Noriko Tatsumi	Chikushodo	1970
Frank Jakeman	Hosts	2019
Ann Hagemann	Mind Over Mindy	2016
Gilbert Dalleu	Protea II	1914
Ana Maria Campoy	Aurora de esperanza	1937
Robert Rickman	Thou Shalt Not Kill... Except	1985
Ivan Petrov	Istoriya Asi Klyachinoy, kotoraya lyubila, da ne vyshla zamuzh	1966
Krista Amigone	Tiger Lily Road	2013
Schaggi Streuli	Policeman Waeckerli in Danger	1967
Shigeru Kishida	The Shikisoku Generation	2009
Nisar Ahmad Ansari	Toofan	1969
Hayward Mack	The Gamesters	1920
Ninon Sevilla	No niego mi pasado	1952
Sergio Mari	La donna del mare	1922
Jay Bhanushali	Ek Paheli Leela	2015
Dan Condurache	Nekro	1997
Norma Herrera	Pablo Metralla	1990
Dojuro Kataoka	Nagadosu ranto hirameku	1925
Yutaka Hayashi	Muchimuchi neon-gai: watashi tabegoro	1979
Molly Lamont	Brother Alfred	1932
Gaby Getz	Funeral for an Assassin	1974
Yuriko Hanabusa	Hi no yama	1920
Nurmukhan Zhanturin	Boysya, vrag, devyatogo syna	1984
Louis Jouvet	Carnival in Flanders	1935
John Gough	A Dream or Two Ago	1916
Debu Bose	I Love My India	2006
Paulo Silvino	O Rei da Pilantragem	1968
Kuan-Wu Lung	Jiao tou xiong di	1989
Vlassis Bonatsos	Telecannibals	1986
Irma Alimanovic	Selected Shorts #6: The Best Flemish Shorts of 2006	2007
Tadeusz Fijewski	The Noose	1958
Jade Ewen	End of a Gun	2016
Polo Ortin	Noches de ronda	1992
Fumihiko Yokoyama	Hyakumangoku yabure gyojo	1938
Carmen Cartellieri	Die Holle von Montmartre	1928
Robinson Diaz	Kalibre 35	2000
Yukie Saito	Ensei Fufu	2000
Will Hay	The Big Blockade	1942
Jessie Wessel	Vallfarten till Kevlaar	1921
Louis Payne	The Lady Who Lied	1925
Auguste Wanner-Kirsch	Aus dem Leben meiner alten Freundin	1918
Narendra Nath	Chambal Ki Rani	1979
Nobuko Otowa	Joyu	1956
Shep Wild	Venus in Furs	1967
Cheng-Kuo Yen	Young Dragons: Kung Fu Kids	1986
June Marlowe	Find Your Man	1924
Tatyana Konyukhova	Ssuda na brak	1987
Farida	A Wife for My Son	1982
Hae Hwang	Du nammae	1958
Kishore Kumar G.	Vascodigama	2015
Virginia Lucchetti	The Shepherd King	1923
Chalapathi Rao	Real Story	2000
Hareesh Peradi	Saigal Padukayanu	2015
Horacio Acevedo Demaria	El lugar del humo	1979
Masayuki Mori	Suzukake no sanpomichi	1959
Wai-Tong Lau	Fist of Legends 2: Iron Bodyguards	1996
Harith Iskander	Chinese Eye	2004
Gusztav Turan	A leleklato sugar	1918
Chieko Higashiyama	Kanojo no tokudane	1952
Marita Bohme	On the Sunny Side	1962
Margot Hielscher	In flagranti	1944
Prem Bedi	Raksha	1981
TJ Herbert	The Cutting Room	2015
Mohammed Tawfik	Oyoun El Saqr	1992
Aleksandar Jovanovic	Feuer	2005
Michael Burnside	Sperm Whales, Dealing with the Unexpected	2005
Morgan Farley	Beloved	1934
Shinobu Araki	Natsumatsuri sandogasa	1951
Shinobu Araki	Enko no Roku	1932
Hyoe Enoki	Nippon moteru erochika: Kaiten beddo no onna	1974
Wolfgang Fixson	Erich Mielke - Master of Fear	2015
Naresh Kanodia	Dholi	1982
Huda Sultan	Fatawat el Husseinia	1954
Jari Pehkonen	They Have Escaped	2014
Peter Mullins	Mr. Emmanuel	1944
Sebastian Elliott	The Wicked	2008
Natsuko Sawada	Anarchy in Japan-Suke	1999
Mo-Seung Leung	Huang Fei Hong san xi nu biao shi	1956
Shintaro Miyazaki	Mogera wogura	2009
Isabel Rojas	Hombres de tierra caliente	1983
Dawid Minnaar	Die Wonderwerker	2012
Kokichi Takada	Asayake gumo no ketto	1959
Asim Nipton	Cezani cekeceksin	1972
Rosina Henley	The Gates of Gladness	1918
Totoy Rivera	Sa oras ng kadiliman	1965
Rogelio Guerra	Gigantes planetarios	1966
Booker T. Laury	Deep Blues	1992
Don Scardino	Homer	1970
Silvio Orsini	Mia moglie si e fidanzata	1921
Fe Galvez	Danilo Ronquillo: Cavite Boy	1965
Gordon Begg	The Underworld of London	1915
Rajesh Hamal	Adhikar	1993
Roberto Enrique	Trauco's Daughter	2001
Nikos Rizos	Ta paidia tis piatsas	1979
Malcolm Tod	Der Mitternachtswalzer	1929
Biel Duran	3some	2009
Almeno Goncalves	Ruth	2018
Shao-hua Lung	Wo shi da ming xing	1981
Efi Venianaki	Fyodor	2010
Mesut Engin	Tesekkur Ederim Buyukanne	1975
Naoki Oka	Josei senyo: Shuccho seikan host	1995
Silvio Martinez	De tertulia con Valle-Inclan	2011
Kanako Fukaura	Asakusa Kid	2002
Rikard Ljarja	Rruge te bardha	1974
Hajjaj Abdul Azim	Fawzeya's Secret Recipe	2008
Lucien Prival	After Tonight	1933
Zoe Telford	Greyhawk	2014
George K. Arthur	When the Wife's Away	1926
Katie Lohmann	Burgers	2019
Yumika Hayashi	Mofukutsuma no yoromeki	2001
Deon Coetzee	Swansong for Charlie	2004
Lance Carson	One California Day	2007
Michael Sarne	Seaside Swingers	1964
Isamu Nagato	Three Outlaw Samurai	1964
Guillermo Aguilar	Las bestias jovenes	1970
Roe-ha Kim	Radio Dayz	2008
Nejib Belkadhi	H'Biba M'Sika	1994
Mat Ranillo III	Sinong kapiling? Sinong kasiping?	1977
Raaj Kumar	Maryada	1971
Jim Buckley	Eroticon	1971
Gitanjali	Shayar-e-Kashmir Mahjoor	1972
Luz Maria Jerez	La curva del olvido	2004
Hiroko Fuji	Seiyoku no mon	1972
Lefteris Vournas	Betrayed Love	1962
Colette Corder	Entgleist	1921
Melissa De Leon	Ilaban mo, bayan ko: The Obet Pagdanganan story	1997
Robert Cummings	A Rich Man's Plaything	1917
Matt Turek	He	2009
Shan Chiang	Lian hua zhai	1969
Eirini Koumarianou	tatouaz	1993
Charles Carson	The Dreyfus Case	1931
Aldo Alvarez	College Girls	1999
Maria Elena Marques	El joven Juarez	1954
Olga Tsirsen	Belyy tanets	1999
Christian de Portzamparc	The Once and Future Pariser Platz: A Square in Berlin Comes Back	1999
Jean-Pierre Rambal	The Troops & Aliens	1979
Taizo Harada	Jump	2003
Emily Smith	Witnessing Headlines	2008
Diclehan Baban	Biz de vatandasiz	1965
In-gi Jeong	Biting Fly	2017
Suzanne Fabre	Passano gli Unni...	1916
Fred Albert	Barras heute	1963
Su Han	Qiu yu xiao xiao	1975
Isuzu Yamada	Burden of Love	1955
Carlos Lagrotta	Una mujer diferente	1956
Jeffrey Deitch	Walter Robinson: Artist Provocateur	2017
John 'Dusty' King	West of Pinto Basin	1940
Yang Yu	Huo hong de nian dai	1974
Ying Ting	Shao nu huai chun	1963
Philipp Manning	Das Erbe	1922
Amilcare Giorgi	Il miracolo dell'amore	1922
Eugene Green	Presences	2004
Raul Buenfil	Un Hombre Destinado a Hacer Justicia	2015
Adele Farrington	It's No Laughing Matter	1915
Sudesh Berry	Kaaboo	2002
Ryoichi Inaba	Hold Up Down	2005
Tuncer Necmioglu	Arslanlarin donusu	1966
Heinrich Peer	Die Gespensteruhr	1916
Maria Esperanza	Rio de oro	1986
Anita Zhukovskaya	Orult es angyal	1989
Peace Kanwal	Barati	1954
Argo Aa Jimmy	Asoy geboy	2008
J. Barney Sherry	Miami	1924
Mariella Valentini	La grande quercia	1997
Joe Lewis	Mystery of the Nile	2005
Kemi Ichiboshi	Iro no michizure	1967
Josh Beck	Ever	2014
Berenika Kohoutova	Journey to Rome	2015
Nadia Hamdy	The Black Jaguar	1965
Dick Herschberger	Pele O Ka Foodmart	2005
Nasrullah Butt	Dubai Chalo	1979
Antoine Fuqua	American Dream/American Knightmare	2018
Huseyin Baradan	Kocero	1964
S.V. Ranga Rao	Penchina Prema	1963
S.V. Ranga Rao	Guna Sundari	1955
Sara D'Amario	Quello che non sai di me: WT	2019
Manling Chen	Di yi jian	1967
Vivian Austin	Born to Speed	1947
Meera Jasmine	10 Kalpanakal	2016
Mari Pantazi	Paixe, bouzouki mou glyko	1965
Pennie Leigh Orcutt	Face Down in the Family Pool	1998
Yoko Morino	Edo nishiki toyamazakura	1940
Ichiro Arishima	Kigeki: Detatoko shobu - 'Chinjarara monogatari' yori	1962
Bobby Jordan	Ghosts on the Loose	1943
Hannah Phelps	F*ckload of Scotch Tape	2012
Leman Akcatepe	Kader ayirsa bile	1968
Sripriya	Vetrikku Oruvan	1979
Li Ma	Tie bi jin gang	1960
Hubert Carter	The Wandering Jew	1923
Helen Enado Odigie	Esohe	2017
Pat Hartigan	Fury	1923
Toto Majorana	La buona figliola	1920
Anatoly Chugunov	Boi	2019
Jiri Patocka	Shiva und die Galgenblume - Der letzte Film des Dritten Reiches	1993
Yuriko Azuma	Semi-document: Shin mibojin geshuku	1975
Feng Chi	Xin suan suan	1957
Honor Titus	Condemned	2015
Sylvie Granotier	Savannah	1988
Kali Bannerjee	Muktapren	1986
Carmel Myers	Sorrell and Son	1927
Aaron Jeffcoate	The Singing Bird Will Come	2015
Shahar Isaac	National Theatre Live: Salome	2017
Varalakshmi G.	Bondam Pelli	1940
Mia Benedetta	Maria per Roma	2016
Sissela Kyle	Bombay Dreams	2004
